,Ticker,Code
9200,nycb-pa,910073
9201,sr-pa,1126956
9202,rexr-pb,1571283
9203,ely,837465
9204,fnmam,310522
9205,eqc-pd,803649
9206,dfilf,871459
9207,mant,892537
9208,al-pa,1487712
9209,sf-pb,720672
9210,ua,1336917
9211,vlpnf,1378984
9212,src-pa,1308606
9213,shi,908732
9214,slmbp,1032033
9215,slfpf,1370418
9216,fnman,310522
9217,fnmai,310522
9218,tkayf,1792627
9219,qrteb,1355096
9220,fnmag,310522
9221,grpff,912892
9222,wbs-pf,801337
9223,bcucf,1581285
9224,fnmfm,310522
9225,fnmak,310522
9226,fnmal,310522
9227,wtfcm,1015328
9228,esgro,1363829
9229,isbc,1594012
9230,pbi-pb,78814
9231,fnb-pe,37808
9232,esgrp,1363829
9233,glpgf,1421876
9234,dlkgf,1361371
9235,asmvf,1447945
9236,fnmfo,310522
9237,fnmao,310522
9238,egfef,1437178
9239,abczf,1492074
9240,vlypo,714310
9241,chfff,1601994
9242,gef-b,43920
9243,pegrf,1455633
9244,dfryf,1546354
9245,peb-pe,1474098
9246,asb-pe,7789
9247,two-pc,1465740
9248,regi,1463258
9249,vlypp,714310
9250,gaerf,1378239
9251,hovnp,357294
9252,ltsl,1029730
9253,peb-pf,1474098
9254,iijif,1090633
9255,cim-pa,1409493
9256,cim-pb,1409493
9257,ns-pa,1110805
9258,two-pa,1465740
9259,two-pb,1465740
9260,rlj-pa,1511337
9261,rushb,1012019
9262,cim-pd,1409493
9263,cim-pc,1409493
9264,ns-pb,1110805
9265,wrb-pe,11544
9266,mog-b,67887
9267,ailli,18654
9268,sfrgf,1571549
9269,irdef,1530256
9270,mfa-pb,1055160
9271,trolb,98677
9272,fmckj,1026214
9273,nsa-pa,1618563
9274,idbhf,1044896
9275,fmckl,1026214
9276,socgp,92108
9277,trtn-pa,1660734
9278,thnpf,1792045
9279,lgf-b,929351
9280,hgmcf,1023514
9281,albkf,902102
9282,ns-pc,1110805
9283,sitc-pa,894315
9284,fmcko,1026214
9285,fmckm,1026214
9286,srg-pa,1628063
9287,azihf,1533475
9288,lnznf,1592651
9289,fisk,1553079
9290,aillo,18654
9291,lxp-pc,910108
9292,fmckn,1026214
9293,cdev,1658566
9294,fmccs,1026214
9295,fmcki,1026214
9296,fmccj,1026214
9297,fmcci,1026214
9298,mcfuf,1359711
9299,fmccl,1026214
9300,fmccn,1026214
9301,fmcck,1026214
9302,fmcco,1026214
9303,grouf,1437710
9304,centa,887733
9305,fmcch,1026214
9306,ogcp,1553079
9307,fmccg,1026214
9308,fmccm,1026214
9309,nss,1110805
9310,plltl,1728205
9311,fmccp,1026214
9312,codql,1770561
9313,swghf,1816901
9314,fmckp,1026214
9315,fregp,1026214
9316,apely,900278
9317,ako-b,925261
9318,gngyf,1012139
9319,gdv-ph,1260729
9320,tcmff,932470
9321,tgsnf,1437731
9322,frejn,1026214
9323,poly,914025
9324,trfpf,1829726
9325,gtn-a,43196
9326,vtscf,1880866
9327,atgsf,1437541
9328,ivr-pb,1437071
9329,slcjf,1523541
9330,ivr-pc,1437071
9331,batrb,1560385
9332,sauhf,1451279
9333,bfs-pd,907254
9334,lilak,1712184
9335,lilab,1712184
9336,batra,1560385
9337,gab-ph,794685
9338,crnzf,909531
9339,batrk,1560385
9340,pmt-pb,1464423
9341,ltghf,1569963
9342,gnl-pa,1526113
9343,pmt-pa,1464423
9344,ubeof,1446626
9345,apelf,900278
9346,glog-pa,1534126
9347,miccf,912958
9348,mhla,1412100
9349,hcxy,1280784
9350,oxsql,1259429
9351,bpirf,1437441
9352,ahl-pd,1267395
9353,codi-pb,1345126
9354,codi-pa,1345126
9355,glop-pa,1598655
9356,hl-pb,719413
9357,stsff,1585389
9358,ahh-pa,1569187
9359,dniyy,1487739
9360,eai,7323
9361,ihrtb,1400891
9362,nymtn,1273685
9363,glop-pb,1598655
9364,glop-pc,1598655
9365,kbsr,1482430
9366,brchf,1887388
9367,tanni,1378453
9368,agm-a,845877
9369,tannz,1378453
9370,tannl,1378453
9371,iipr-pa,1677576
9372,sboef,1578955
9373,gsky,1712923
9374,conx,1823000
9375,cmctp,908311
9376,ngl-pc,1504461
9377,bcomf,1402606
9378,inn-pe,1497645
9379,celjf,1385145
9380,gam-pb,40417
9381,cwgrp,1466538
9382,ngl-pb,1504461
9383,sapmf,1062750
9384,saflf,1538028
9385,clvlf,1290877
9386,agm-pc,845877
9387,oibrq,1160846
9388,etac,1814728
9389,star-pg,1095651
9390,fpac-un,1829426
9391,star-pd,1095651
9392,star-pi,1095651
9393,nvnxf,1859795
9394,hltc,1561032
9395,agm-pd,845877
9396,ubp-ph,1029800
9397,acbi,1461755
9398,ht-pe,1063344
9399,ht-pc,1063344
9400,cmre-pb,1503584
9401,ht-pd,1063344
9402,aic,1209028
9403,enmpf,1630511
9404,vslcx,853180
9405,vslyx,853180
9406,uba,1029800
9407,cubi-pe,1488813
9408,glp-pa,1323468
9409,cubi-pf,1488813
9410,cmre-pc,1503584
9411,rtlr,1748773
9412,ggn-pb,1313510
9413,kelyb,55135
9414,cmre-pd,1503584
9415,cmre-pe,1503584
9416,ggt-pe,921671
9417,mpsyf,1340243
9418,ivevf,1756594
9419,bdsi,1103021
9420,ellkf,1437194
9421,hmlp-pa,1603016
9422,umh-pd,752642
9423,adgi,1832038
9424,ctt,1341141
9425,drdgf,1023512
9426,artnb,863110
9427,hvt-a,216085
9428,oxlcm,1495222
9429,arcxf,1243429
9430,brcpf,1499849
9431,ncv-pa,1214935
9432,eccx,1604174
9433,taco,1585583
9434,seneb,88948
9435,gss,903571
9436,ltrpb,1606745
9437,dgicb,800457
9438,mbinp,1629019
9439,enrff,1904856
9440,bvhbb,315858
9441,cio-pa,1593222
9442,oxlco,1495222
9443,gmre-pa,1533615
9444,kor,1507964
9445,muds,1820727
9446,landm,1495240
9447,mitt-pa,1514281
9448,bh,1726173
9449,igac,1819496
9450,splp-pa,1452857
9451,gut-pc,1080720
9452,apyp,1568969
9453,corr-pa,1347652
9454,mitt-pb,1514281
9455,bhr-pd,1574085
9456,vrrmw,1682745
9457,meobf,1345099
9458,thptf,1556898
9459,hawln,46207
9460,ncz-pa,1227857
9461,dhbcu,1838176
9462,warr,1820209
9463,aht-pd,1232582
9464,cnthp,23426
9465,belfb,729580
9466,brg-pd,1442626
9467,cnlpl,23426
9468,aht-ph,1232582
9469,ncacu,1849475
9470,brg-pc,1442626
9471,dsx-pb,1318885
9472,bhr-pb,1574085
9473,gne-pa,1528356
9474,nev,1469392
9475,tnp-pe,1166663
9476,aht-pf,1232582
9477,tnp-pd,1166663
9478,tnp-pf,1166663
9479,aht-pg,1232582
9480,aht-pi,1232582
9481,cntho,23426
9482,amsiy,1243429
9483,hawen,46207
9484,crd-b,25475
9485,hbp,1093082
9486,vwtr,830122
9487,hmtv,1567345
9488,usak,883945
9489,vtiqu,1823884
9490,iqmdu,1850051
9491,cnlho,23426
9492,hovvb,357294
9493,chmi-pb,1571776
9494,cnltp,23426
9495,bbi,819050
9496,uonek,1041657
9497,atrob,8063
9498,ds-pb,1175483
9499,lftr,1822873
9500,mudsu,1820727
9501,cnlpm,23426
9502,chmi-pa,1571776
9503,cnpwm,23426
9504,fgprb,922358
9505,ds-pd,1175483
9506,cnltn,23426
9507,ds-pc,1175483
9508,srnw,1321517
9509,slncf,1479615
9510,vsogf,1762506
9511,lhc-un,1824153
9512,iphyf,1598599
9513,rvrf,1641601
9514,acaq-un,1869141
9515,jco,1686142
9516,itepf,1579597
9517,encuf,1500881
9518,eno,71508
9519,bkep,1392091
9520,plym-pa,1515816
9521,arbkf,1841675
9522,privx,1557265
9523,gwin,1515114
9524,prlvx,1557265
9525,sb-pc,1434754
9526,asepf,1882607
9527,sb-pd,1434754
9528,aixn,835662
9529,acrdf,1762359
9530,eyes,1266806
9531,qtrhf,1518419
9532,smm,1534293
9533,moyff,1850453
9534,dlng-pa,1578453
9535,bbxib,1814974
9536,rlftf,1854078
9537,gsv,1321847
9538,oibzq,1160846
9539,adre,1169717
9540,ecf-pa,793040
9541,claq,1849820
9542,ezoo,1752372
9543,bcv-pa,9521
9544,fatbb,1705012
9545,lmpx,1731727
9546,nm-ph,1333172
9547,sohob,1301236
9548,rtnxf,1811115
9549,mtbcp,1582982
9550,fbiop,1429260
9551,nm-pg,1333172
9552,sohoo,1301236
9553,pkkff,1558924
9554,sohon,1301236
9555,cdr-pc,761648
9556,pkdc,76321
9557,glu-pb,1282957
9558,rdib,716634
9559,khdhf,16859
9560,knwn,1074828
9561,cdr-pb,761648
9562,voxcf,1907909
9563,gsl-pb,1430725
9564,gpl,1300050
9565,cssep,1679063
9566,cxkj,1502557
9567,rsf,1644771
9568,exrof,1459762
9569,dlng-pb,1578453
9570,aljj,1438731
9571,pei-pb,77281
9572,pei-pd,77281
9573,pei-pc,77281
9574,mkd,1758736
9575,ihta,1698508
9576,ofstf,1875931
9577,uboh,1087456
9578,axu,1364128
9579,scxlb,93676
9580,innd,1609139
9581,argq,1533106
9582,cheaf,1030475
9583,fflwf,1811942
9584,taoff,1898601
9585,kfsyf,1072627
9586,gntlf,1166272
9587,deftf,1888274
9588,wcrs,1363958
9589,mh-pa,1412100
9590,mh-pd,1412100
9591,brcn,1158399
9592,nexcf,1737270
9593,mh-pc,1412100
9594,emms,783005
9595,tlfa,909724
9596,pxclf,1888175
9597,bctf,1668340
9598,assf,1719435
9599,avlnf,1362898
9600,ottw,1675192
9601,wvvip,838875
9602,edtxu,1817153
9603,snipf,1613092
9604,wskef,1738699
9605,wondf,1882839
9606,efbi,1699018
9607,iehc,50292
9608,wvfc,910679
9609,clbs,320017
9610,lbtd,1520592
9611,mbbc,1835385
9612,snnf,1708715
9613,pwco,733337
9614,impho,1000298
9615,lndzf,1617765
9616,hnckf,1336364
9617,afgc,1042046
9618,tbba,1751700
9619,sgldf,1318482
9620,sume,1396633
9621,ftlf,1374328
9622,erkh,1769725
9623,ocgsf,942149
9624,ctek,1011432
9625,norzf,910569
9626,oasmy,1607245
9627,mindp,926423
9628,solcf,1710138
9629,osto,74925
9630,wstl,1002135
9631,nbev,1579823
9632,cyccp,1130166
9633,pngzf,1725750
9634,sinc,1532595
9635,whlrd,1527541
9636,admq,1588014
9637,tvc,1376986
9638,tve,1376986
9639,vmnt,1605057
9640,sgoo,1387998
9641,milof,1898643
9642,sbsaa,927720
9643,brll,1631463
9644,emhtf,1768225
9645,sgic,1446371
9646,zyqg,1790368
9647,ucasu,1723517
9648,alna,1624658
9649,gkit,1398529
9650,kwemf,1889823
9651,gads,711665
9652,prpi,1395445
9653,auto,1023364
9654,lazyw,1721741
9655,atvk,1530185
9656,cetxp,1435064
9657,isgn,727634
9658,abmt,1385799
9659,qbak,758938
9660,hrst,1361937
9661,ucix,1358099
9662,rhe-pa,1004724
9663,kngw,1797762
9664,regrf,925541
9665,mllof,1370496
9666,grnf,1492448
9667,verbw,1566610
9668,sdttu,1509228
9669,whlrp,1527541
9670,igex,1442853
9671,iwsy,941685
9672,bleg,1794311
9673,btzi,1525852
9674,unir,1172706
9675,ftrs,1041633
9676,lmdcf,1177167
9677,imuc,822411
9678,vxit,1591615
9679,rgus,922330
9680,encc,1119807
9681,askh,1511161
9682,prki,1579717
9683,zpas,1635748
9684,inct,1099234
9685,drop,842722
9686,genn,1351051
9687,ewll,1550020
9688,jshg,1475430
9689,gttnq,1315255
9690,ptoi,1381105
9691,bomh,1678746
9692,biei,1515740
9693,mrge,1623360
9694,rgbpp,1589150
9695,vbvt,1575975
9696,oxbrw,1584831
9697,ghav,1514113
9698,grpx,1472998
9699,crxt,1817944
9700,ottv,1479000
9701,phcg,1351573
9702,trnx,1353487
9703,wsrc,42050
9704,accr,1041588
9705,strz,1043156
9706,ltsc,1108891
9707,nuvi,1410708
9708,kmgh,1471302
9709,brsyf,1505065
9710,gnca,1457612
9711,ndvn,1659183
9712,rpnrf,1833089
9713,gvsi,1068618
9714,exla,1388174
9715,ctam,18172
9716,vitx,1609472
9717,dcac,1498291
9718,ftxp,1503458
9719,hdii,1058828
9720,psyc,1771077
9721,artlw,1621221
9722,acmc,934543
9723,trnf,1778805
9724,yriv,1487843
9725,evio,715788
9726,dgtw,1065598
9727,zeno,1458581
9728,pfsf,1400732
9729,pdnlb,731245
9730,leas,822655
9731,tgro,1386018
9732,favo,1795851
9733,psru,1415306
9734,destq,896985
9735,grwc,1448558
9736,find,1089061
9737,tldn,1101246
9738,kldo,1751299
9739,nbco,1383637
9740,vhld,1916879
9741,sigo,1689066
9742,gnal,1398137
9743,onov,1877939
9744,omps,1103640
9745,kegx,318996
9746,nich,772263
9747,clnv,1391426
9748,chcr,22872
9749,igldf,1090159
9750,essi,1490873
9751,stwc,1400683
9752,nbgv,726293
9753,tchc,1639874
9754,cbtc,1429859
9755,lith,1396054
9756,syev,1056757
9757,gbpt,1527844
9758,nann,1685570
9759,rbnw,1608430
9760,cdxi,1544238
9761,rpt-pd,842183
9762,rrac-un,1860879
9763,rrac-wt,1860879
9764,rrvcs,1768126
9765,ross-un,1841610
9766,ross-wt,1841610
9767,roseu,1870129
9768,rosew,1870129
9769,roni-un,1845437
9770,roni-wt,1845437
9771,rollp,1324948
9772,roclu,1885998
9773,roclw,1885998
9774,roivw,1635088
9775,rocar,1884516
9776,rocau,1884516
9777,rkly-wt,1852117
9778,rjac-un,1852495
9779,rnr-pg,913144
9780,rnwww,1848763
9781,rnerw,1854461
9782,rmpl-p,1644771
9783,rmgcu,1838108
9784,rmgcw,1838108
9785,rsvrw,1824403
9786,rsscs,1768126
9787,rssks,1768126
9788,rtlpo,1568162
9789,rtlpp,1568162
9790,rvic,1735184
9791,rvphw,1742927
9792,rvsnw,1743905
9793,rwayl,1653384
9794,rwodu,1907223
9795,rwodw,1907223
9796,rxrau,1840463
9797,rxraw,1840463
9798,sach-pa,1682220
9799,sabsw,1833214
9800,sacc,1682220
9801,sabrp,1597033
9802,sagar,1855351
9803,sagau,1855351
9804,saitw,1847075
9805,samau,1843100
9806,samaw,1843100
9807,sasbq,1451167
9808,satlw,1874315
9809,sat,1377936
9810,sapmd,1062750
9811,sanbw,1856689
9812,sigip,230557
9813,silod,1514183
9814,sierw,1844135
9815,shuaw,1886268
9816,shpw-wt,1784851
9817,shqau,1844908
9818,shqaw,1844908
9819,shacw,1820160
9820,shap-un,1881462
9821,shap-wt,1881462
9822,shcau,1848558
9823,shcaw,1848558
9824,shiiy,908732
9825,shcrw,1816233
9826,sho-ph,1295810
9827,sho-pi,1295810
9828,sghlu,1855885
9829,sghlw,1855885
9830,sghc-wt,1878057
9831,sgiiu,1869824
9832,sgiiw,1869824
9833,sfuny,1294404
9834,sgg,312070
9835,sggff,312070
9836,ses-wt,1819142
9837,sf-pc,720672
9838,sf-pd,720672
9839,sfb,720672
9840,sdrdw,1349436
9841,sdrww,1349436
9842,seatw,1856031
9843,seal-pa,1308106
9844,seal-pb,1308106
9845,sedrf,1737706
9846,sect,925661
9847,seda-un,1846975
9848,seda-wt,1846975
9849,scua-un,1853594
9850,scua-wt,1853594
9851,sdacu,1837248
9852,sdacw,1837248
9853,scobu,1838431
9854,scobw,1838431
9855,scoau,1828985
9856,scoaw,1828985
9857,scrmu,1893325
9858,scrmw,1893325
9859,sbug,312070
9860,sbnyp,1288784
9861,sbev-wt,1553788
9862,sbba,1483934
9863,sbigw,1801602
9864,sbii-un,1842729
9865,sbii-wt,1842729
9866,sbfmw,1402328
9867,schw-pj,316709
9868,sco,1415311
9869,scleu,1838697
9870,sclew,1838697
9871,sce-pg,92103
9872,sce-ph,92103
9873,sce-pj,92103
9874,sce-pk,92103
9875,sce-pl,92103
9876,scdl,1114446
9877,scaqu,1821812
9878,scaqw,1821812
9879,sccb,1682220
9880,sccc,1682220
9881,sccd,1682220
9882,scce,1682220
9883,sccf,1682220
9884,sccg,1682220
9885,suac-un,1885461
9886,suac-wt,1885461
9887,stssw,1737995
9888,stry-wt,1884697
9889,strrp,707388
9890,str-wt,1703785
9891,strnw,1872525
9892,strcw,1826681
9893,stre-un,1838361
9894,stre-wt,1838361
9895,stet-un,1858684
9896,stet-wt,1858684
9897,stixw,1896049
9898,surgw,1392694
9899,svnau,1850699
9900,svnaw,1850699
9901,svix,1793497
9902,svfau,1828478
9903,svfaw,1828478
9904,swetu,1828914
9905,swetw,1828914
9906,svxy,1415311
9907,svrew,1894693
9908,swvlw,1875609
9909,swssu,1838000
9910,swssw,1838000
9911,swt,93556
9912,srsau,1821682
9913,srsaw,1821682
9914,srznw,1824893
9915,ssaau,1830547
9916,ssaaw,1830547
9917,sspcf,1576018
9918,ssssl,1509470
9919,sst-wt,1805833
9920,ssu-wt,1869858
9921,spkar,1848097
9922,spkbu,1826435
9923,spkbw,1826435
9924,spkx,1817218
9925,spky,1817218
9926,spnt-pb,1576018
9927,sptku,1836259
9928,sptkw,1836259
9929,srea,1032208
9930,srcu,1126956
9931,sqllw,1605888
9932,sqftp,1080657
9933,sqftw,1080657
9934,si-pa,1312109
9935,sivbp,719739
9936,sjij,91928
9937,sjiv,91928
9938,slamu,1838162
9939,slamw,1838162
9940,skyh-wt,1823587
9941,slac-un,1834755
9942,slac-wt,1834755
9943,skgru,1912461
9944,skgrw,1912461
9945,skil-wt,1774675
9946,skyau,1847152
9947,skyaw,1847152
9948,smihu,1839185
9949,smihw,1839185
9950,smfrw,1818331
9951,smhb,1114446
9952,slvru,1842644
9953,slvrw,1842644
9954,slvo,1053092
9955,smapu,1863990
9956,smapw,1863990
9957,slnhp,64463
9958,slhgf,1839730
9959,slhpf,1839730
9960,slgcw,1837412
9961,sldpw,1844862
9962,slcru,1826553
9963,slcrw,1826553
9964,solow,1637736
9965,sondw,1819395
9966,sojd,92122
9967,soje,92122
9968,socgm,92108
9969,spgs-un,1839127
9970,spgs-wt,1839127
9971,spir-wt,1816017
9972,spe-pc,897802
9973,sounw,1840856
9974,soyb,1471824
9975,spcmu,1880968
9976,spcmw,1880968
9977,snnc,1313938
9978,snv-pe,18349
9979,snrhw,1823854
9980,snaxw,1691936
9981,sncrl,1131554
9982,smr-wt,1822966
9983,syf-pa,1601712
9984,szzlu,1829322
9985,szzlw,1829322
9986,sytaw,1649009
9987,tbcpu,1815753
9988,tbcpw,1815753
9989,tbc,732717
9990,talkw,1803901
9991,tags,1471824
9992,takax,1725472
9993,takix,1725472
9994,taklx,1725472
9995,takmx,1725472
9996,taknx,1725472
9997,takyx,1725472
9998,tcbpw,1872812
9999,tcbio,1077428
10000,tbsau,1843764
10001,tbsaw,1843764
10002,tbkcp,1539638
10003,tbltw,1668370
10004,tblaw,1840502
10005,tcoa-un,1846750
10006,tcoa-wt,1846750
10007,tds-pu,1051512
10008,tds-pv,1051512
10009,tdw-wt,98222
10010,tdw-wta,98222
10011,tdw-wtb,98222
10012,tdgmw,98222
10013,tgr-un,1863099
10014,tgr-wt,1863099
10015,tgvcu,1865191
10016,tgvcw,1865191
10017,thcaw,1773087
10018,thacu,1863685
10019,thacw,1863685
10020,thcpu,1843993
10021,thcpw,1843993
10022,tioau,1846163
10023,tioaw,1846163
10024,thwww,1712189
10025,tinv-un,1820144
10026,tinv-wt,1820144
10027,tihe,1066719
10028,tfc-pi,92230
10029,tfc-po,92230
10030,tfc-pr,92230
10031,tgaau,1847355
10032,tgaaw,1847355
10033,tgh-pa,1413159
10034,tgh-pb,1413159
10035,tekku,1822027
10036,tekkw,1822027
10037,teteu,1900679
10038,tetew,1900679
10039,tetcu,1840920
10040,tetcw,1840920
10041,tetar,1444874
10042,telz,61398
10043,tlga-un,1827871
10044,tlga-wt,1827871
10045,tlgyu,1879814
10046,tlgyw,1879814
10047,tmac-wt,1835236
10048,tmcww,1798562
10049,tmkru,1821606
10050,tmkrw,1821606
10051,tmpmu,1823524
10052,tmpmw,1823524
10053,trinl,1786108
10054,trca-un,1840353
10055,trca-wt,1840353
10056,traq-un,1841230
10057,traq-wt,1841230
10058,t-pa,732717
10059,toacu,1860482
10060,toacw,1860482
10061,tpgy-un,1819399
10062,tpgy-wt,1819399
10063,tpbau,1847090
10064,tpbaw,1847090
10065,toiiw,1799191
10066,t-pc,732717
10067,tronw,1847513
10068,trirw,1819876
10069,trkaw,1021096
10070,tris-un,1852736
10071,tris-wt,1852736
10072,trtn-pb,1660734
10073,trtn-pc,1660734
10074,trtn-pd,1660734
10075,trtn-pe,1660734
10076,trtl-un,1847112
10077,trtl-wt,1847112
10078,trtx-pc,1630472
10079,tvixf,1053092
10080,twcbu,1845618
10081,twcbw,1845618
10082,twnd-un,1814215
10083,twnd-wt,1814215
10084,twlvu,1819498
10085,twlvw,1819498
10086,tsibu,1832737
10087,tsibw,1832737
10088,tspq-un,1838219
10089,tspq-wt,1838219
10090,vhaq-wt,1823857
10091,vhnau,1868640
10092,vhnaw,1868640
10093,viasp,1606268
10094,vieww,1811856
10095,venar,1800392
10096,venaw,1800392
10097,velou,1832371
10098,velow,1832371
10099,vcxb-un,1848948
10100,vcxb-wt,1848948
10101,vckaw,1820190
10102,vcxau,1848898
10103,vcxaw,1848898
10104,vixm,1415311
10105,vixy,1415311
10106,vincu,1796129
10107,viiau,1826011
10108,viiaw,1826011
10109,viixf,1053092
10110,vmgau,1875943
10111,vmgaw,1875943
10112,vmcau,1892747
10113,vmcaw,1892747
10114,vlta-wt,1819584
10115,vln-wt,1863006
10116,vlatu,1843091
10117,vlatw,1843091
10118,vldrw,1745317
10119,vld-wt,1825079
10120,vxx,312070
10121,vxz,312070
10122,vygg-un,1822877
10123,vygg-wt,1822877
10124,vweww,1834045
10125,vsacu,1883983
10126,vsacw,1883983
10127,vssyw,1701963
10128,vtaqr,1822145
10129,vtaqu,1822145
10130,vtaqw,1822145
10131,vtiqw,1823884
10132,vno-pn,899689
10133,vno-po,899689
10134,vpcbu,1840792
10135,vorbw,1843388
10136,vrssf,1701963
10137,vrmew,1104038
10138,vbocu,1853920
10139,vbixd,797542
10140,val-wt,314808
10141,vaniw,1266806
10142,utaau,1879221
10143,utaaw,1879221
10144,uvxy,1415311
10145,uvix,1793497
10146,uwmc-wt,1783398
10147,uzd,821130
10148,uze,821130
10149,uzf,821130
10150,uph-wt,1770141
10151,up-wt,1819516
10152,uptdw,1844417
10153,usb-pq,36104
10154,usb-pr,36104
10155,usb-ps,36104
10156,usctu,1860514
10157,usctw,1860514
10158,usoi,1053092
10159,uswsw,1670349
10160,uslvf,1053092
10161,usml,1114446
10162,unov,1538495
10163,untcw,798949
10164,ugazf,1053092
10165,ugic,884614
10166,ugl,1415311
10167,ugldf,1053092
10168,ukomw,1821424
10169,ule,1415311
10170,ucbio,857855
10171,ucib,1114446
10172,uco,1415311
10173,ubp-pk,1029800
10174,twni-un,1835881
10175,twni-wt,1835881
10176,tzpsu,1823481
10177,tzpsw,1823481
10178,tzup,1853825
10179,zgn-wt,1877787
10180,zfoxw,1823575
10181,zev-wt,1802749
10182,yotar,1907730
10183,yotau,1907730
10184,yotaw,1907730
10185,ygyip,1569329
10186,xpaxu,1853397
10187,xpaxw,1853397
10188,xosww,1819493
10189,xpdbu,1855474
10190,xpdbw,1855474
10191,xpngf,1810997
10192,xomao,791908
10193,xomap,791908
10194,xone,1561627
10195,ycs,1415311
10196,ycbd-pa,1644903
10197,ycl,1415311
10198,xsicx,1124959
10199,xsiix,1124959
10200,xsiwx,1124959
10201,xslcx,853180
10202,xprtx,853180
10203,ztaqu,1849408
10204,ztaqw,1849408
10205,zsl,1415311
10206,zingu,1844270
10207,zingw,1844270
10208,zionl,109380
10209,ziono,109380
10210,zionp,109380
10211,zivow,1101026
10212,zivzf,1053092
10213,zwrku,1828438
10214,zwrkw,1828438
10215,wtfcp,1015328
10216,wtmar,1866226
10217,wtmau,1866226
10218,wtre,1601669
10219,wwacu,1853044
10220,wwacw,1853044
10221,xbiow,1534525
10222,xflt-pa,1703079
10223,xfinu,1852749
10224,xfinw,1852749
10225,xcwpx,1467631
10226,xdmbx,1565381
10227,xelap,1620179
10228,wolvd,1424404
10229,wpca-un,1836075
10230,wpca-wt,1836075
10231,wlyb,107140
10232,wnnr-un,1843714
10233,wnnr-wt,1843714
10234,wscrd,795800
10235,wsbcp,203596
10236,wrb-pf,11544
10237,wrb-pg,11544
10238,wrb-ph,11544
10239,wpcb-un,1836074
10240,wpcb-wt,1836074
10241,wqga-un,1851174
10242,wqga-wt,1851174
10243,wfc-pz,72971
10244,wftuf,1603923
10245,wfc-pd,72971
10246,wfc-pa,72971
10247,we-wt,1813756
10248,westw,1806347
10249,wesfx,1586009
10250,wldsw,1887673
10251,wllaw,1255474
10252,wllbw,1255474
10253,wkspw,1096275
10254,winrw,1708410
10255,wil,312070
10256,winvu,1854463
10257,winvw,1854463
10258,wcc-pa,929008
10259,weat,1471824
10260,wejow,1864448
10261,welpm,107815
10262,wel-wt,1877557
10263,weifx,1586009
10264,wafdp,936528
10265,waldw,1840199
10266,wal-pa,1212545
10267,wbs-pg,801337
10268,wbhc,885275
10269,wbx-wt,1866501
10270,wavsw,1868419
10271,ceadw,1482541
10272,cefd,1114446
10273,cdrow,1866782
10274,ccnep,736772
10275,cctsu,1865861
10276,cctsw,1865861
10277,cdaqu,1851909
10278,cdaqw,1851909
10279,ccvi-un,1828250
10280,ccvi-wt,1828250
10281,ccv-un,1812234
10282,ccv-wt,1812234
10283,ceqp-p,1136352
10284,celg-ri,14272
10285,celuw,1752828
10286,cenqw,1841425
10287,cfg-pe,759944
10288,cfivu,1825249
10289,cfivw,1825249
10290,cffsu,1839519
10291,cffsw,1839519
10292,cffeu,1839530
10293,cffew,1839530
10294,cfr-pb,39263
10295,cgabl,1527166
10296,cfviu,1830081
10297,cfviw,1830081
10298,cgccx,1676197
10299,chekz,1610590
10300,cheau,1856948
10301,cheaw,1856948
10302,chaa-un,1838293
10303,chaa-wt,1838293
10304,chkel,895126
10305,chkew,895126
10306,chkez,895126
10307,chrb,1730346
10308,chscl,823277
10309,chscm,823277
10310,chscn,823277
10311,chsco,823277
10312,clbtw,1854587
10313,clbr-un,1847064
10314,clbr-wt,1847064
10315,clayw,1855467
10316,clas-un,1826855
10317,clas-wt,1826855
10318,claqr,1849820
10319,claqu,1849820
10320,claqw,1849820
10321,claa-un,1837739
10322,citeu,1848437
10323,citew,1848437
10324,cingw,1862150
10325,cifrw,1819989
10326,ciigu,1841338
10327,ciigw,1841338
10328,cbrgu,1845149
10329,cbrgw,1845149
10330,ccaiu,1846968
10331,ccaiw,1846968
10332,capd,312070
10333,cape,312070
10334,cano-wt,1800682
10335,cane,1471824
10336,cade-pa,1299939
10337,bxdif,1001085
10338,bynou,1801417
10339,bynow,1801417
10340,byn-un,1852633
10341,byn-wt,1852633
10342,bytsu,1842566
10343,bzfdw,1828972
10344,brshw,1913210
10345,brogw,1774983
10346,brliw,1787518
10347,brmk-wt,1784797
10348,brivu,1844211
10349,brivw,1844211
10350,brkhu,1871638
10351,brkhw,1871638
10352,bsx-pa,885725
10353,bsgar,1853084
10354,bsgau,1853084
10355,bskyu,1846804
10356,bskyw,1846804
10357,btwnu,1815086
10358,btwnw,1815086
10359,btbdw,1718224
10360,btmdw,1819253
10361,bwacw,1821146
10362,bulz,927971
10363,bwaqr,1878074
10364,bwaqu,1878074
10365,bwbbp,1341317
10366,bwcaw,1854863
10367,bwnb,1630805
10368,bw-pa,1630805
10369,bwsn,1630805
10370,biosw,1856653
10371,biotu,1825413
10372,biotw,1825413
10373,bite-un,1831270
10374,bite-wt,1831270
10375,biph,1788348
10376,bipi,1406234
10377,bip-pa,1406234
10378,bip-pb,1406234
10379,bkkt-wt,1820302
10380,bksy-wt,1753539
10381,bleur,1843370
10382,bleuu,1843370
10383,bleuw,1843370
10384,blblf,1723690
10385,bldew,1779128
10386,blnkw,1429764
